Name,X7_Pre_6_2,X20_Pre_2_3,X22_Pre_2_2,X35_Pre_6_1,X36_Pre_2_1,X16_A_6_2,X17_A_6_3,X19_A_2_1,X25_A_6_1,X29_A_2_3,X33_A_2_2,X18_B_6_3,X21_B_6_2,X31_B_2_1,X32_B_6_1,X5_C_6_2,X14_C_2_2,X26_C_6_1,X28_C_2_3,X30_C_2_1,X6_D_6_3,X11_D_2_2,X15_D_6_2,X23_D_6_1,X24_D_2_1,X34_D_2_3,X8_E_2_2,X9_E_2_1,X10_E_6_3,X12_E_6_1,X13_E_2_3,X27_E_6_2
Unknown 013,21.9745697471227,21.1838481652828,21.587174088349,22.674727734717,19.7840600481071,22.2010273082012,21.4833397503795,21.2043189635426,20.8791756814092,21.4527403339808,21.1272856297854,20.655284662498,17.6870817553345,17.8950858491217,17.7333733380887,22.377584267238,21.139540603568,21.9311510861507,22.2399062657211,18.3709271122624,22.4562652891768,21.6780680266836,20.6179175608697,21.7485780507554,19.4037972624825,21.8248517740268,21.515467727455,21.6428568465123,18.6101225186114,21.9980890214078,21.6392403367285,21.9809932596252
Unknown 014,24.7855852233414,24.4029758733741,24.3179337462425,22.3570500293696,22.4907991981256,25.2907181710555,23.935066219208,24.7877691021762,22.8996820802203,22.4691504661849,22.7511336983414,24.9166562340295,24.1216517624622,22.8310010871075,22.1045785572021,24.6847670798811,24.8117830462255,22.6081759412718,23.0539323679716,22.7383210107745,25.2695467312594,24.7116070865711,25.175353473859,24.96478098134,25.577155833338,22.8247204645944,25.2558459423199,25.6127987111155,25.2140719224508,25.0106909744483,25.3043230518893,22.1647948583927
Unknown 015,23.0424197164486,23.4216912385141,23.6336453093253,23.6837337462965,24.0440232466727,24.6311339011997,24.2623714721419,22.8844234455713,24.3437987205951,23.6572711163468,23.4648459538839,23.4118933656911,23.780175204491,23.9305063983636,23.178786863781,23.689479196041,23.9107612218637,23.8411841253179,23.7734728755744,23.3027695360127,23.865430231609,24.1825851421273,25.2667194067803,24.3417330119316,24.3943185068274,23.6914211995026,23.366934950682,25.5998549802011,23.5504104208174,22.6882741874959,23.8440054952193,23.9154740450469
Unknown 016,21.5057246748448,21.4610123678939,21.190342847182,20.7818834653245,20.7307674483978,21.572180220094,21.4299228908563,21.2189443704454,21.1249590016222,20.6884995749533,20.9050185345735,21.2021255742705,20.991833294459,20.7654152175088,21.136896808506,21.7273477082252,21.5305689365155,21.4189406739577,21.8339022826457,20.8922135275845,22.0226792053983,21.5644658698291,21.5198812092808,21.7233696990456,22.0435145332439,21.2100141901783,21.8865236687882,22.3038775203216,21.0518007095809,21.5418294664359,21.9118746231358,21.8426015953203
Unknown 017,22.6136411345876,22.9789212577134,21.9057364417507,22.4363999105808,22.339302480706,22.7646501744839,21.4168463586765,22.7663467869744,24.4413589970329,21.300316223313,22.8677889840677,22.5876248450515,22.437127152264,22.8950110848054,22.4987253401652,22.3918878668507,22.9500663623138,22.3965794808807,23.1682480298302,22.5491440472114,22.7730548811527,24.6334022831392,22.4958135763939,22.5326631773043,23.4976074778775,22.5109953648896,23.0422039751305,23.3194810678533,22.6472988074829,24.3104102881932,22.5305096019095,22.0018736357409
Unknown 018,23.0034305422415,22.3416585976391,22.8358768743777,22.8668204136163,22.6389542332122,22.9822497169349,23.2701080098019,22.0225038406761,23.0423543038344,22.7706343258031,22.882191700025,22.8344102473859,22.338384987694,22.6900733329751,22.7238244056058,23.1603888865245,22.5566101006921,23.3286036376842,22.7530404645753,22.4719761904425,23.056152351457,22.6473732116517,22.2580776398656,22.5483894101627,23.0541029712026,22.5824768679912,22.9170603441769,23.287951278598,23.121917429519,22.9502391947513,21.9666397359563,22.502245633636
Unknown 019,23.4050990934256,22.1488874850842,22.7231174270171,22.8877813674785,23.2677053555087,22.8435466702657,23.3175240188695,21.8536245575268,23.0000568539696,22.1737484018303,22.3709064558143,22.4247801832414,22.1077282139571,22.2587551749451,22.686262647058,22.3891511742141,22.3893159938792,22.8566826803596,22.0251628203664,22.2206501347763,22.5138965947389,22.6680111369001,22.1278375086421,22.1781086383536,22.568194461535,21.83765138203,22.5129380833755,23.15211427015,22.7153453678808,22.6725527868245,22.5846976272952,22.4748846086381
Unknown 020,23.9475455580623,22.5089414304054,23.2369505522561,24.3864649381897,23.7508409283963,24.7247475691928,25.0404484099367,24.8734812678023,24.4914517428222,23.3826694380572,24.6743152930103,24.669887448078,22.9828006066547,22.007836382181,23.0034957803111,24.5099538190828,23.7865160892421,24.5301078305145,23.2479983269808,21.708073611706,23.4718778982884,21.638619772755,24.1031439030688,23.5984900944432,23.9266834298284,22.968460630068,21.646295425085,21.7667206319202,23.3915255919612,24.6367455579294,24.8444080181239,22.7648163383966
Unknown 021,24.1215119032336,22.5757252993571,23.2404654718856,24.3225387156044,24.1842675057078,25.7722606424179,24.6206905306107,24.4613994731429,23.8879450742648,24.7359620338142,24.3445115873214,24.515741614766,24.3468395458072,24.5916132281028,24.812515588198,24.4602738910809,24.5812936585029,25.3399041392667,24.4045983371196,24.7854027393445,25.0924933241764,24.4659030119178,25.1057305285954,25.1658300693266,25.2038162094232,24.6479633423321,25.64406731128,25.544333388264,25.7580201612911,25.0613643127936,24.6871198760808,23.9583015869939
Unknown 022,22.2399007165149,18.6027216586728,18.3226254035104,21.4833231397948,20.0262818310939,19.0207066568965,19.3516383073005,18.9303485244262,21.8962743592608,18.6224420834329,18.8987534794608,23.3429655600912,18.544660588389,19.4095271895812,21.6493345313623,21.0678115480341,18.8180919710173,19.2560202094892,18.7922820417208,18.932594681684,21.3753148528271,19.110073599818,19.4383686229745,19.4016367919155,19.8345718903339,21.7483973659855,19.7364659195927,19.572486288565,23.7454144249768,19.6273985645235,20.3826381785784,19.1876350679391
Unknown 023,24.0720494685497,17.7200897168983,18.58183476942,20.3442318400468,20.0518196341217,19.3817070456989,21.6803714056448,18.948383311191,22.0587817557168,19.3936400774339,19.2052630532862,23.4314226739124,17.5652664256669,19.6058797645595,21.4144311162552,20.4804371001559,20.2250576630669,18.4201321978066,18.6126550922001,18.0990182952177,21.5243285114942,18.8094933877524,19.0492965417622,19.091311487271,21.635512475484,21.1255737537153,18.767544891574,18.7030757092008,24.4146118497821,21.6524591204296,21.6929115459196,18.0621063848856
Unknown 024,24.1335759653561,22.0311501222521,20.4327711377223,22.9374350802593,23.5549567617794,23.4773236881165,23.4041216282108,23.7112017661149,23.9824132398725,22.9075163351172,23.1670055213458,23.4131518459849,20.0367106930174,24.5959833685864,23.5236966705844,20.3868999207572,23.8325245508698,24.3194562604368,23.6826673574958,24.2801602868595,25.2713639769312,24.8885745017357,23.6006253634944,23.8288000580937,25.5746162934586,23.434761342516,25.1080180680682,24.8377786739776,24.0757949951689,24.2211991797595,24.1229559436822,24.2047538243089
Unknown 025,22.3869115969339,23.9734945218482,22.0299935497208,21.55370815331,21.8729841043341,22.5904619581031,23.9196558263064,21.650927036306,22.1903120576145,21.914125744107,22.3774884598608,22.2977378730467,21.8287096481096,22.2423689426836,22.8550048102872,22.2325986139051,23.3467577452969,21.8614614331524,21.6986089414282,21.7919368244714,22.4382508171142,24.3004937111228,24.1123786121032,22.2118347914541,21.6024475764464,21.479151917322,21.60828773854,22.5223382881831,23.8019184284995,22.2225927562803,22.3160910163496,21.1881838672197
Unknown 026,23.2513255610588,23.1136553547002,22.9021917112757,22.8302312486338,22.136204366187,23.9301117097897,22.3852144423096,22.5516545323809,22.2755564825158,22.0695944864116,23.4848871949403,22.9730697784132,23.8146737709416,23.7919728273027,23.305911410316,23.2698111935012,22.8053020930557,23.0102490641476,22.9858430925329,23.6957867479751,23.3683099543753,23.9031982230544,22.8599738700132,23.3855726521912,23.4070120665453,23.3435934132312,24.2610030404853,25.0099956989622,23.4204433581854,24.4814789053995,22.8605420873862,22.2659909207976
Unknown 027,23.8412710815488,20.6271698237251,21.601335209757,22.3230594864473,21.1886699937476,21.111924177546,22.8026546923015,20.2462545902291,23.0082425600296,20.3049847457482,20.3275151922055,23.9680565543395,19.1468432800165,20.9069933824127,22.6603296787773,22.9419823226121,21.8383835220318,21.083941705316,20.0309809352074,20.7260794363596,21.4091757358941,20.7665602846098,21.5638536813157,21.8871277357699,21.3246169731079,23.0887085744349,19.8789878861637,20.8785254068207,25.802775183531,23.2245344552665,21.4062941622255,20.4393552410747
Unknown 028,21.6666817999431,21.9532391889647,21.6651243098822,20.3371180917097,20.724097863834,22.1711557933066,22.5097145105833,21.6682891605534,21.5060057216615,20.6838085082505,21.0218376354012,21.5677960401556,21.3860421455516,21.8910364342145,21.4762091288104,22.3517550934463,22.2158916141255,22.8473982781512,21.7478854271101,22.6428212734616,22.1618120534878,23.5837837441304,22.1119033785292,21.646760692448,23.2843392308924,21.507595929425,22.8681645440877,22.5490722639503,22.7559011062487,23.1209211616316,22.696281659179,22.1354962065508
Unknown 029,21.90180335841,22.2883430239112,21.2467678230485,21.734628980673,21.136220593797,23.5206363940939,22.8444467769583,23.8031481795265,21.9075720300558,22.8119500714939,23.2540315365038,22.0291450389044,22.9440050331817,23.2728886245113,22.3898440913576,22.5808835815658,22.2855430562674,23.6518875355875,22.2920605587471,22.7091290527986,22.7605865362454,22.3867732422717,22.8777148243478,22.5372222137973,22.9914269657058,22.5311058797033,22.6704953269124,22.2432786610351,22.9809268341276,22.5949712729108,21.9894719178382,22.1788656488488
Unknown 030,24.3343974770195,20.8292997787079,22.4898576912839,21.6458505596125,21.0893120391918,23.1060308364688,22.215756667873,22.2450074609456,23.0267846919666,21.4711831010384,21.758932318198,23.0916692532216,21.3085436534385,22.4888766748754,22.9014376978997,22.8184441373295,22.3948748087279,23.1125766853964,21.3344337160769,21.7537460962548,23.3802669644325,22.4122118887017,22.0486016189807,22.8130022812659,21.9550598169399,22.2476240848186,22.1738443702305,23.8084676795195,25.0740577276666,24.3174036720188,22.352481223611,22.2678451424577
Unknown 031,26.7730566456213,21.617712810065,22.7861503589245,24.4393449137637,23.792632012651,23.9968701032344,23.2813334533824,22.8926255796298,25.0424201896852,23.2769273812761,22.8629095164009,25.7866860011272,22.548822959856,22.8567689474888,25.7036157176452,22.9325889118911,22.6479802357083,23.8813466916661,22.5359777356746,23.8836229479876,25.0825894534833,23.4008204294846,23.9423309516,25.5132937024852,25.2239144845116,24.8514225923211,23.5029654799354,23.4099015680304,25.224442569719,26.3262100235695,24.1898049356099,23.2141068694685
Unknown 032,25.4389761553652,18.5764409369168,23.649864202165,23.1137535800451,22.9067608146556,22.6020472378744,21.2197001640228,21.9136764147851,24.2395984775067,21.5226091488289,20.2547778512701,24.3635736287789,20.292047667212,22.7382360922675,24.8162155473297,24.7379353720609,23.214755994608,22.0976534463425,20.6930400105685,22.1974562937624,24.0748653615827,20.3011994362203,22.6269007133979,23.7505705172797,22.144079705832,23.5385630768318,21.9611933652496,22.4133894999701,27.0296576869996,25.9506851491996,22.840729441737,21.8450253634082
Unknown 033,23.1276140748043,21.2728026211306,22.1045130948939,24.9811907033778,25.2154570141614,22.3699145729008,22.3911935311438,22.6026897149269,24.71798578316,23.581053240046,24.890295828145,22.2644609040522,22.5755125304346,24.781572089288,24.389629190398,22.7952541718838,22.0302748005944,24.9338071260201,25.9494737761514,24.5883581290526,23.2199347162281,22.2288174323778,23.3659726105711,22.6049388193736,22.9002706996892,24.9871402525087,23.4003552631851,24.4739733585298,22.5305440216962,21.6423861324204,23.2415462497178,25.7220256014574
Unknown 034,24.2949699690984,19.500145515157,22.6305717991301,21.6458505596125,20.1562645852994,23.0061486545521,20.2134716657789,22.0450513465931,23.5214759779467,21.3698436134832,21.5224765723829,22.423296830406,19.3889896426942,20.4125654528486,23.5949250297891,24.0125404323891,22.8881598729952,21.4828306144258,19.1841135058717,21.7248841380429,22.4441566547661,21.0611815277103,22.9979620888592,23.3318747296318,21.9550598169399,22.643148111576,21.9856151309878,23.8084676795195,25.359978586114,24.8397250267387,22.2518640845571,22.2085381958557
Unknown 035,22.9667960371289,22.0646061688995,21.7924507282926,19.7440860659989,20.8481473450283,22.441693159557,22.3877025281219,21.2152283459608,21.4794024696662,21.5226682633762,21.5762058494167,21.534069022669,22.0480442829334,21.5797859954142,21.9388067620551,22.7734898887612,22.8982038752236,22.5053907202555,20.8272491312787,22.1574456940265,23.0614987390229,22.238650206074,22.0560055893251,22.3914599516495,22.9109405197271,21.2500688166031,22.7730098065956,22.9036718380078,22.7515825636684,22.2638790271635,21.9191766160872,22.4397942133017
Unknown 036,22.5074177997974,22.00932578736,21.4383724965088,19.3213358980742,19.3810185522151,24.9334028129171,23.5005443772757,21.9508938999745,20.6005525648421,18.3583534313573,19.6134072687897,23.6905706711567,21.1437787726115,19.4092343189203,19.5699721119791,16.6645825170274,23.0144564027596,19.9220278427795,20.1583750021827,19.8022269623201,17.2584365517767,23.0073167845487,24.5863294835205,22.8948499845435,24.2656972532863,20.4644466794583,23.7512534652615,24.1886306784543,22.6271727637101,22.7393034379443,24.0646640406743,20.136720164134
Unknown 037,22.8333006440272,22.421938269344,21.9543936968039,19.7084672298782,19.6887777057044,25.3238944988333,23.7845353271042,21.7596682200975,21.0431126586402,18.9181106098938,20.476217630045,24.0476206511408,21.5130841167269,19.9758420025965,19.9971729558668,16.6233801483647,23.3981956846481,20.4663383238977,20.5331010752103,20.4842923733956,17.2172341832016,23.3802128798686,24.9429460023205,23.3203649761534,24.6459211282178,20.987720186143,24.0785503426353,23.9486459874558,23.043304398361,23.2015936160677,24.4198091588241,20.4090860839346
Unknown 038,20.118371469873,22.7796618927092,20.0608595006277,17.7440748120594,18.2109464619715,20.9879458726123,20.8712337875357,20.6605805885375,21.0766756070015,21.0559563777664,20.0327407285655,20.1698259940302,19.9980073765443,21.4582889859271,19.8623785343652,20.3093203931943,20.0903977569524,20.3326165104557,20.5992673719864,20.4907198955245,20.7343298112763,22.8740476572502,20.0978075352706,17.7263753410236,20.4377129896947,19.6804571291121,20.4361319001968,17.9160251072865,19.2188963815178,21.9559722643361,22.9432901744422,20.5488832766422
Unknown 039,23.4767364410288,24.0133736217865,23.8679680763951,23.9906166858339,24.0738670810799,23.3116077982486,22.9217854112957,24.106658185722,22.9094574972393,23.0591710073115,24.1883038669653,22.3893524434212,22.4263563630412,24.1418217590977,23.9000757888814,24.9754960083613,23.80692799005,22.3902382986727,21.1365784967193,24.1651856463108,24.2042858401723,24.1723157784375,23.3043668497539,24.6727542186183,22.9665585923386,23.9526016636583,24.1129847674465,23.8735657242523,24.8223385473704,24.5714013122236,24.397250370313,23.6168533921584
Unknown 040,24.1841986179475,23.0196190130022,22.952699072407,22.7395310172826,22.9400022605098,23.6065772141894,22.6100007912507,23.323075336211,23.3469239176625,23.0640710596178,23.1237640707715,23.760752682149,23.5789708873155,23.6877501324212,24.0310279616791,24.3002856679719,23.7796074184698,23.5196743738977,22.4658110827157,22.9601465928397,24.7139613113849,23.8902666275683,23.9923127681615,24.3403903073801,24.709511740029,23.183428713579,24.887270380188,24.9089877336544,24.5894415125159,24.3382320876839,23.8715773725804,22.5842248232253
Unknown 041,29.2246665549433,27.645387502699,27.861209411167,28.3656020988912,28.7285455417871,28.6877264846594,27.7240770598681,28.7373420513518,28.4303567820946,28.1968924265227,28.4875555647797,28.9042333294876,28.7150313604533,29.0395276929126,29.0546134021501,29.0042644870973,28.8394640155432,28.9134388377955,27.9682675569935,28.307815202686,29.5670857053575,28.6443168272539,29.1489913910324,29.2519340282397,29.5214236210493,28.5116197636717,29.9598449650142,29.9034500755,29.5755415246831,29.4407167455403,29.1048694679016,28.2820825969408
Unknown 042,21.8939926197325,21.3050407052045,21.0047078580953,23.3561122080122,23.2829126245773,25.0073572363443,25.2109244316593,22.0469227885548,22.9697090759568,21.4795605801913,21.8803085012476,24.1405412304002,22.1668439692581,21.1688649042509,22.8857016065024,22.7856180193388,21.5284982667821,21.2416106484915,24.6980377178377,22.074476759838,23.4839583668919,21.3567775173575,22.3402154459939,24.2554223277983,22.2934903096338,22.1959612879763,21.1611692208076,22.1978033227869,22.7449207645647,22.3351496887904,22.8043185350456,23.1119231257574
Unknown 043,23.2966932336754,19.8074000088237,21.8531385032508,24.3107424530205,23.5951815846438,21.8075208287163,22.1618514046842,20.0086710382819,22.2434576445921,22.0857823083621,18.6433013291778,22.6366590002335,19.7919096534342,18.4987312696329,21.9435140681136,21.5847077609987,21.4235482898592,21.1707033548772,19.8889464574568,19.0996842629716,22.4360528484741,18.7298059200602,20.9387818239967,22.3500815242672,19.8116144820872,19.5914593597502,19.0539991647854,18.7961220385215,24.2604942136422,24.4865789172536,20.0983438102823,20.3567407004083
Unknown 044,23.8194807700197,24.0640196937426,23.2656815169352,20.7191465514671,19.5232415449863,21.5344630855003,20.4983975029132,22.3565638444519,22.5977508028864,20.6429357586051,21.6834233819131,22.7355223247132,22.6755621390705,21.9409284667666,21.3528915802996,21.5160933913667,21.6009820196499,21.9968070391281,19.4049965083349,19.2445078775079,21.5420146015282,22.7416034480095,21.3488396400043,18.7747242156644,19.4303804648361,17.441398960848,21.5294868028815,23.3610600666496,18.403415606354,17.6948884335089,21.1177171979189,25.7550286888355
Unknown 045,27.3158951651377,27.4927340456738,26.483218270654,27.1572952025447,27.1179940153187,28.227479188728,27.8301892584078,27.570396924014,27.8454102996282,27.2469467159178,27.2698479251212,27.7725795821627,26.7074336689407,27.7128538336672,26.6093626207165,21.2512544894916,27.7609575832852,27.8076324892522,27.5291246477569,27.8525623325911,22.0805944412062,28.4788024588392,27.8996065076266,27.2397754929374,28.3958944681961,27.5592111485574,28.3695607693616,28.414771479339,28.0097924045336,28.1011662120688,27.8692118874779,27.9078867440646
Unknown 046,25.5794789239072,25.7789206586059,24.7292961170244,25.4768728295307,25.7186761826737,26.3044082231118,26.1836552743841,25.8869176527628,25.8026358068374,25.80582622083,25.4771186431554,25.7334780350414,24.9524165511106,25.8031285754374,24.81013053334,19.482779870981,26.0231515667545,26.0350979584005,26.0757457596873,26.1156954146113,19.7643056924806,26.6811195801001,26.1532491500713,25.2186105977408,26.611975353313,25.5458509795593,26.5782384487803,26.6141537299617,26.3125594238915,26.0758814380158,26.1076250962973,26.1824377823287
