Name,Count_pre,Count_2,Count_4,Count_6,Count_8,Count_10,Mean_pre,Mean_2,Mean_4,Mean_6,Mean_8,Mean_10,Fold_change_pre_vs_2,Fold_change_pre_vs_4,Fold_change_pre_vs_6,Fold_change_pre_vs_8,Fold_change_pre_vs_10,Fold_change_2_vs_4,Fold_change_2_vs_6,Fold_change_2_vs_8,Fold_change_2_vs_10,Fold_change_4_vs_6,Fold_change_4_vs_8,Fold_change_4_vs_10,Fold_change_6_vs_8,Fold_change_6_vs_10,Fold_change_8_vs_10,P_value_A_pre_vs_2,P_value_A_pre_vs_4,P_value_A_pre_vs_6,P_value_A_pre_vs_8,P_value_A_pre_vs_10,P_value_A_2_vs_4,P_value_A_2_vs_6,P_value_A_2_vs_8,P_value_A_2_vs_10,P_value_A_4_vs_6,P_value_A_4_vs_8,P_value_A_4_vs_10,P_value_A_6_vs_8,P_value_A_6_vs_10,P_value_A_8_vs_10,Flag_A_pre_vs_2,Flag_A_pre_vs_4,Flag_A_pre_vs_6,Flag_A_pre_vs_8,Flag_A_pre_vs_10,Flag_A_2_vs_4,Flag_A_2_vs_6,Flag_A_2_vs_8,Flag_A_2_vs_10,Flag_A_4_vs_6,Flag_A_4_vs_8,Flag_A_4_vs_10,Flag_A_6_vs_8,Flag_A_6_vs_10,Flag_A_8_vs_10
LL-2,6-Diaminheptanedioic acid,5,6,4,5,6,6,23.6429806396617,22.8698045558527,23.2866164957811,22.8865919681419,22.4698340186565,22.4161148319026,0.773176083808988,0.356364143880626,0.756388671519815,1.17314662100523,1.22686580775907,-0.416811939928362,-0.0167874122891725,0.399970537196246,0.453689723950085,0.400024527639189,0.816782477124608,0.870501663878446,0.416757949485419,0.470477136239257,0.0537191867538382,0.00488982154466572,0.211926525857939,0.00783890630779042,8.08999085767799e-05,4.60074915690195e-05,0.131898432880403,0.947261975899049,0.107133568858283,0.0695309686153649,0.162765659888272,0.00523257366359508,0.00319151352295324,0.109328491603475,0.0725321989065388,0.824393833583585,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0
L-Pyroglutamic acid,5,6,4,5,6,6,23.7000739214722,23.513392261533,23.659889284995,23.2518032172982,23.1006326624405,23.2037428773674,0.186681659939293,0.0401846364772958,0.448270704174007,0.599441259031749,0.496331044104807,-0.146497023461997,0.261589044234714,0.412759599092457,0.309649384165514,0.408086067696711,0.559256622554454,0.456146407627511,0.151170554857742,0.0480603399307995,-0.103110214926943,0.467347164037086,0.887137995683279,0.101863341860337,0.0255730947707025,0.0606572061920082,0.591750762264825,0.310840262282765,0.0990782635766863,0.210735542014932,0.157496689331789,0.0482264776831766,0.102839429227001,0.555465366025476,0.850863517742503,0.672679064034433,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
N-alpha-Acetyl-L-Lysine,5,6,4,5,6,6,28.2826014857199,28.1328806090479,28.2249108184789,28.4013890975725,28.1841769858825,27.733295530562,0.149720876672042,0.0576906672409905,-0.118787611852561,0.0984244998373995,0.549305955157926,-0.0920302094310514,-0.268508488524603,-0.0512963768346424,0.399585078485885,-0.176478279093551,0.0407338325964091,0.491615287916936,0.21721211168996,0.668093567010487,0.450881455320527,0.660804994952759,0.878495981331334,0.738691709394861,0.772756891522379,0.115473440706815,0.800005778868762,0.433215376889606,0.874507284982487,0.225154815831951,0.640667171092729,0.910674230151323,0.183254526817388,0.525238274665207,0.058298085920354,0.172751910598272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Methyl-D-Aspartic acid,5,6,4,5,6,6,24.8921212800235,24.1463258521942,24.4834943380435,24.4765607081621,24.6372092993703,24.9387065847677,0.745795427829293,0.408626941980007,0.415560571861409,0.254911980653219,-0.046585304744216,-0.337168485849286,-0.330234855967884,-0.490883447176074,-0.792380732573509,0.00693362988140223,-0.153714961326788,-0.455212246724223,-0.16064859120819,-0.462145876605625,-0.301497285397435,0.00209140188855437,0.102958997414649,0.0798108206306794,0.253392967969408,0.832634225287305,0.159213907207564,0.14229834672627,0.0261141265432117,0.000769855617625344,0.977340080469052,0.514599319591118,0.061205111932293,0.46825445643434,0.0439309459459582,0.159314227253088,1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0
Oleamide,5,6,4,5,6,6,21.8668257764319,22.2370829204933,20.7619931754824,21.7118205842472,21.9669139147613,20.9789735340555,-0.370257144061359,1.1048326009495,0.155005192184667,-0.100088138329404,0.887852242376379,1.47508974501086,0.525262336246026,0.270169005731955,1.25810938643774,-0.949827408764836,-1.20492073927891,-0.216980358573124,-0.255093330514072,0.732847050191712,0.987940380705783,0.511073637919943,0.0843265470684642,0.791518072136442,0.858454008429163,0.122170998006185,0.019482558512252,0.35322085660708,0.614399440819433,0.0252308336337409,0.134924185176874,0.052257114475474,0.717100853882267,0.649997180057291,0.198718228061224,0.0735498207307329,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Senecionine,5,6,4,5,6,6,20.9736937223828,21.3479475158416,20.4389010417661,19.9522374817792,21.3541782449587,22.2267946034883,-0.374253793458887,0.534792680616622,1.02145624060352,-0.380484522575916,-1.25310088110551,0.90904647407551,1.39571003406241,-0.00623072911702849,-0.878847087646619,0.486663559986898,-0.915277203192538,-1.78789356172213,-1.40194076317944,-2.27455712170903,-0.872616358529591,0.82461071727849,0.775054126612148,0.563596805921776,0.821742259579073,0.460245392035499,0.614288286546491,0.411397055017363,0.996910965451214,0.586096393552312,0.794796114060139,0.611875119280599,0.324989385658751,0.409339560095592,0.185329277759647,0.588739717295618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugars - Oligosaccharide (Tetraose),5,6,4,5,6,6,19.7381267795717,18.5168515696044,20.8795638993609,18.1824147101451,17.2345473838917,18.4265467571601,1.22127520996728,-1.1414371197892,1.55571206942664,2.50357939568,1.31158002241159,-2.36271232975648,0.334436859459355,1.28230418571272,0.0903048124443089,2.69714918921583,3.6450165154692,2.45301714220079,0.947867326253366,-0.244132047015047,-1.19199937326841,0.277194649034669,0.357687056689763,0.187493672221478,0.0313690796698043,0.244032253928014,0.0544290960391453,0.763590842975275,0.232573371238045,0.932065055057849,0.0359086389068291,0.00452594115498175,0.0464159638761791,0.396871174841899,0.826147149235778,0.266242937778674,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
Sugars - Trisaccharide1,5,6,4,5,6,6,24.6145885280601,23.88895878614,24.2238924126805,23.9043388476939,24.0361551478664,24.0792961585199,0.72562974192007,0.390696115379587,0.710249680366164,0.578433380193701,0.535292369540198,-0.334933626540483,-0.0153800615539055,-0.147196361726369,-0.190337372379872,0.319553564986577,0.187737264814114,0.144596254160611,-0.131816300172463,-0.174957310825967,-0.0431410106535033,0.0998446317192113,0.414448661898139,0.121867134123112,0.185418001866734,0.21927727219352,0.466595741660333,0.971424011194869,0.719500486040693,0.642655569263761,0.503547400391608,0.682153828171668,0.752284070949932,0.759040846998379,0.684120553871958,0.916077596993326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugars - Trisaccharide2,5,6,4,5,6,6,22.8921752100713,21.1481764815943,22.3810385952107,21.1054616155941,20.7286578442264,21.7796375909967,1.74399872847699,0.511136614860597,1.78671359447718,2.16351736584488,1.11253761907456,-1.2328621136164,0.0427148660001855,0.419518637367887,-0.63146110940243,1.27557697961658,1.65238075098428,0.601401004213965,0.376803771367701,-0.674175975402616,-1.05097974677032,0.0310264356164827,0.551545587906111,0.0340962598841897,0.00887885980210038,0.157721591573354,0.142540957322636,0.955887007126651,0.570025473117487,0.394431005398717,0.144238112254023,0.0530543007518742,0.46732084178519,0.626368252797355,0.386115733018104,0.161442995381588,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Sugars-Monosaccharides-Hexoses,5,6,4,5,6,6,27.3689016195834,27.2555680834608,27.1603722622797,26.9485695944743,26.8164085638068,26.7401016622529,0.113333536122592,0.208529357303657,0.420332025109065,0.552493055776534,0.628799957330408,0.0951958211810648,0.306998488986473,0.439159519653941,0.515466421207815,0.211802667805408,0.343963698472876,0.42027060002675,0.132161030667469,0.208467932221343,0.076306901553874,0.762310486711758,0.615988229879638,0.287745398813092,0.148259987944546,0.101872787647676,0.811574077121373,0.415247326021537,0.225269016493382,0.156819823020071,0.610487678885437,0.392164912349899,0.297454965243458,0.724404095758325,0.578791526548437,0.830803048101052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymine,5,6,4,5,6,6,25.0453518968687,24.9206882663454,24.9057994036693,25.3033538187465,25.4341375629241,25.4638803989561,0.124663630523344,0.139552493199471,-0.258001921877735,-0.388785666055377,-0.418528502087302,0.014888862676127,-0.382665552401079,-0.51344929657872,-0.543192132610645,-0.397554415077206,-0.528338159254847,-0.558080995286772,-0.130783744177641,-0.160526580209567,-0.0297428360319252,0.591278157919807,0.587419209948173,0.291225866672623,0.101899842852318,0.0794570197850008,0.951892709752822,0.107128471258302,0.0267213812214205,0.019728615603291,0.129646043977974,0.0400365264289471,0.0308295526898906,0.573306885416605,0.490073956598992,0.892829229648251,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0
Unknown 001,5,6,4,5,6,6,19.6206122397155,19.2805076949219,18.7357476740756,19.1903991124131,19.2485902999609,18.8648649065896,0.340104544793636,0.88486456563988,0.430213127302373,0.372021939754593,0.755747333125939,0.544760020846244,0.0901085825087371,0.0319173949609564,0.415642788332303,-0.454651438337507,-0.512842625885288,-0.129117232513941,-0.0581911875477807,0.325534205823566,0.383725393371346,0.759716452263984,0.474382325284037,0.711189910091871,0.738005144939746,0.498270724812968,0.646206263451932,0.935360202530081,0.975962358475807,0.695207275761498,0.712190095616038,0.665563489341379,0.913193293177899,0.958228056577788,0.769695984682688,0.71750754827772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 002,5,6,4,5,6,6,20.9945408777611,20.9514356673022,20.5446580716141,20.8067515607667,21.0598677343035,19.8361282073895,0.0431052104589185,0.449882806147034,0.187789316994454,-0.0653268565424199,1.15841267037158,0.406777595688116,0.144684106535536,-0.108432067001338,1.11530745991266,-0.26209348915258,-0.515209662689454,0.708529864224545,-0.253116173536874,0.970623353377125,1.223739526914,0.932007293640318,0.424377048568029,0.722245275229646,0.897126788163601,0.0287565060497777,0.452538374131661,0.774748330511113,0.821976555274244,0.02736324099857,0.64027549560839,0.342973573924062,0.195593428933128,0.617205501880948,0.0633141461150459,0.0164323398183012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Unknown 003,5,6,4,5,6,6,21.5890206368834,21.5932159406112,20.6247992719688,21.1403454575176,20.832391720432,20.1625082264083,-0.00419530372775156,0.964221364914614,0.448675179365857,0.756628916451408,1.42651241047516,0.968416668642366,0.452870483093609,0.76082422017916,1.43070771420291,-0.515546185548757,-0.207592448463206,0.462291045560548,0.307953737085551,0.977837231109305,0.669883494023754,0.993482778675294,0.0989919180248002,0.4061183987312,0.148942753849279,0.00941410788574878,0.085795079527507,0.381494545662439,0.128826381875322,0.00664662819886498,0.368692499299631,0.704966897092469,0.401720125579102,0.550178038294168,0.0655986724677422,0.17899519393418,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Unknown 004,5,6,4,5,6,6,21.9591557525662,23.2541110187549,22.3361342820204,22.1512738165461,23.3481836054255,23.2829475782776,-1.29495526618874,-0.376978529454224,-0.192118063979954,-1.38902785285932,-1.32379182571141,0.917976736734516,1.10283720220879,-0.0940725866705776,-0.0288365595226736,0.184860465474269,-1.01204932340509,-0.94681329625719,-1.19690978887936,-1.13167376173146,0.065236027147904,0.127096685089445,0.682151440886153,0.824606854085065,0.102872314414835,0.119214515055551,0.304242906072036,0.191115361054209,0.905339781286388,0.970917705141218,0.840641915247795,0.258395993309146,0.289616391830819,0.15715543619403,0.18014432818459,0.93427151561599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 005,5,6,4,5,6,6,18.0469097951372,17.8509423284179,18.1645216966553,18.3099831264925,18.4831907073976,18.4601241105693,0.195967466719324,-0.117611901518099,-0.263073331355294,-0.436280912260461,-0.413214315432082,-0.313579368237423,-0.459040798074618,-0.632248378979785,-0.609181782151406,-0.145461429837194,-0.318669010742362,-0.295602413913983,-0.173207580905167,-0.150140984076788,0.0230665968283787,0.839601290515511,0.912661132314988,0.794803720425824,0.652783503796941,0.669963101455961,0.761377492257633,0.636021229703045,0.495208365491871,0.510938081519817,0.892101104958183,0.757631792587896,0.774654420748671,0.858006965878666,0.876744374541223,0.980057484127639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 006,5,6,4,5,6,6,19.7890516451758,19.6514708790498,19.4102806078646,19.9748615123028,19.3098391646487,20.032750882575,0.137580766126014,0.378771037311196,-0.18580986712692,0.479212480527185,-0.243699237399195,0.241190271185182,-0.323390633252934,0.341631714401171,-0.381280003525209,-0.564580904438117,0.100441443215988,-0.622470274710391,0.665022347654105,-0.0578893702722745,-0.72291171792638,0.806094117150334,0.543072175654012,0.751032635851497,0.395615556668412,0.664102188554953,0.686744431028581,0.564981584885964,0.524045281790618,0.477470785994983,0.366752036895357,0.866456074206155,0.302248091466741,0.241463471744958,0.917697312148468,0.183445619342805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 007,5,6,4,5,6,6,21.9985387026451,22.4537895042848,22.0280319598476,22.3799078454532,22.5924374834065,22.6127833251496,-0.455250801639714,-0.0294932572024713,-0.38136914280803,-0.593898780761371,-0.614244622504486,0.425757544437243,0.0738816588316844,-0.138647979121657,-0.158993820864772,-0.351875885605558,-0.5644055235589,-0.584751365302015,-0.212529637953342,-0.232875479696457,-0.020345841743115,0.0521488320498921,0.906179005092713,0.114672722105241,0.0133603720358646,0.0108034270178546,0.0858583178419481,0.743834765453118,0.52135390718054,0.462681820317684,0.167510129704855,0.0256664852178746,0.0212244222672919,0.350814276793328,0.30743857909673,0.924733832195026,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 008,5,6,4,5,6,6,21.9985387026451,22.4537895042848,22.0280319598476,22.3799078454532,22.5924374834065,22.6127833251496,-0.455250801639714,-0.0294932572024713,-0.38136914280803,-0.593898780761371,-0.614244622504486,0.425757544437243,0.0738816588316844,-0.138647979121657,-0.158993820864772,-0.351875885605558,-0.5644055235589,-0.584751365302015,-0.212529637953342,-0.232875479696457,-0.020345841743115,0.0521488320498921,0.906179005092713,0.114672722105241,0.0133603720358646,0.0108034270178546,0.0858583178419481,0.743834765453118,0.52135390718054,0.462681820317684,0.167510129704855,0.0256664852178746,0.0212244222672919,0.350814276793328,0.30743857909673,0.924733832195026,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 009,5,6,4,5,6,6,22.6486051961254,23.0423308758994,22.6988077652718,23.0484290726183,23.3928565872241,23.2491108747566,-0.393725679774004,-0.0502025691463324,-0.399823876492885,-0.744251391098675,-0.600505678631212,0.343523110627672,-0.0060981967188809,-0.350525711324671,-0.206779998857208,-0.349621307346553,-0.694048821952343,-0.550303109484879,-0.34442751460579,-0.200681802138327,0.143745712467464,0.0868201890845177,0.839295842135207,0.0954295680539329,0.00239148412061713,0.0116335791276654,0.157192201949287,0.978219935154694,0.108574876341577,0.33597728240558,0.165617681339988,0.00675689496748028,0.0276305575445573,0.131595555273888,0.372682083136453,0.501605304283698,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 010,5,6,4,5,6,6,22.0868687936678,22.2946235512822,22.3575347669556,22.1719779380587,22.4861458444658,22.7519586584953,-0.207754757614467,-0.270665973287834,-0.0851091443909482,-0.399277050798045,-0.665089864827511,-0.0629112156733669,0.122645613223519,-0.191522293183578,-0.457335107213044,0.185556828896885,-0.128611077510211,-0.394423891539677,-0.314167906407096,-0.579980720436563,-0.265812814029466,0.520435367988073,0.450467676339114,0.800320060867365,0.221675048184508,0.0469635085931481,0.854609200160405,0.703653615749246,0.534244101196116,0.144585907319872,0.603851896186341,0.708245027879118,0.256466175926889,0.333597956074675,0.0804804356931925,0.389979407021663,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
Unknown 011,5,6,4,5,6,6,21.7504177234431,22.362180352013,22.0625757749291,22.3087651641278,22.3976620151359,22.2817792161923,-0.611762628569949,-0.312158051486051,-0.55834744068472,-0.64724429169279,-0.531361492749195,0.299604577083898,0.0534151878852285,-0.035481663122841,0.0804011358207539,-0.246189389198669,-0.335086240206738,-0.219203441263144,-0.0888968510080694,0.0269859479355254,0.115882798943595,0.028092782827982,0.293885924220379,0.0524444163656303,0.0208211342037821,0.0537790684558756,0.295098444747513,0.840654133741227,0.888579831221545,0.751078623444837,0.405881070446928,0.242841804451325,0.441400637507559,0.738094499085288,0.919069390487543,0.647868365540819,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
Unknown 012,5,6,4,5,6,6,21.7504177234431,22.362180352013,22.0625757749291,22.3087651641278,22.3976620151359,22.2817792161923,-0.611762628569949,-0.312158051486051,-0.55834744068472,-0.64724429169279,-0.531361492749195,0.299604577083898,0.0534151878852285,-0.035481663122841,0.0804011358207539,-0.246189389198669,-0.335086240206738,-0.219203441263144,-0.0888968510080694,0.0269859479355254,0.115882798943595,0.028092782827982,0.293885924220379,0.0524444163656303,0.0208211342037821,0.0537790684558756,0.295098444747513,0.840654133741227,0.888579831221545,0.751078623444837,0.405881070446928,0.242841804451325,0.441400637507559,0.738094499085288,0.919069390487543,0.647868365540819,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
Unknown 013,5,6,4,5,6,6,21.4408759567157,21.3913146112165,18.4927064012607,21.211821866988,21.2882463273325,21.2311282850567,0.0495613454992565,2.948169555455,0.229054089727686,0.152629629383252,0.209747671659002,2.89860820995574,0.17949274422843,0.103068283883996,0.160186326159746,-2.71911546572731,-2.79553992607175,-2.738421883796,-0.076424460344434,-0.0193064180686839,0.05711804227575,0.946112197222389,0.00111432701385045,0.765070890129959,0.835173211731212,0.77500839274604,0.000907637339150805,0.806725291055539,0.882819253693483,0.818860304819198,0.00229894990158072,0.00127776624459446,0.00154261408742093,0.916996190084259,0.978993875898992,0.934888784847815,0,1,0,0,0,1,0,0,0,-1,-1,-1,0,0,0
Unknown 014,5,6,4,5,6,6,23.6708688140907,23.6889199561977,23.4934719102003,23.5793958892249,24.753860761827,24.7604209101027,-0.0180511421070833,0.177396903890337,0.0914729248657444,-1.08299194773634,-1.08955209601208,0.19544804599742,0.109524066972828,-1.06494080562926,-1.071500953905,-0.0859239790245923,-1.26038885162668,-1.26694899990242,-1.17446487260208,-1.18102502087783,-0.00656014827574225,0.979627569227174,0.820878332463048,0.901414795610884,0.133986265757054,0.131745750468861,0.795480651136675,0.876898918102582,0.122728269232946,0.120543230699984,0.912640447316482,0.103224580277316,0.101532164514662,0.105427590128162,0.103591929197507,0.992234116550438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 015,5,6,4,5,6,6,23.5651026514514,23.8739741016231,23.5753404580816,23.7035333909619,24.290367916463,23.8274923465771,-0.308871450171694,-0.0102378066302187,-0.138430739510515,-0.725265265011608,-0.262389695125659,0.298633643541475,0.170440710661179,-0.416393814839914,0.0464817550460346,-0.128192932880296,-0.715027458381389,-0.25215188849544,-0.586834525501093,-0.123958955615144,0.462875569885949,0.406780388462286,0.980064285217783,0.720395975228468,0.0583743114631362,0.480161106145654,0.451266416084232,0.645576579424976,0.243919611082216,0.895144177793627,0.754588386095122,0.0785499638291123,0.524083714657253,0.121211438915879,0.737764417474116,0.196576106735405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 016,5,6,4,5,6,6,21.1339461607286,21.1565874320908,21.0240677236861,21.4805946257857,21.6806541178293,21.7564179305971,-0.022641271362172,0.109878437042518,-0.346648465057115,-0.546707957100715,-0.622471769868529,0.13251970840469,-0.324007193694943,-0.524066685738543,-0.599830498506357,-0.456526902099633,-0.656586394143233,-0.732350206911047,-0.2000594920436,-0.275823304811414,-0.0757638127678142,0.914904129804967,0.640391905287979,0.125818353169488,0.0149823744713041,0.00638396218552363,0.55867892291145,0.134653142849576,0.014506627719144,0.00591310319537712,0.0603216369160216,0.00688272746018563,0.00299718721076473,0.349166935619499,0.200169294958741,0.70799853203531,0,0,0,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0
Unknown 017,5,6,4,5,6,6,22.4548002450677,22.5928845874247,22.6046221055715,22.6911851574174,23.0739227934595,22.9752962293851,-0.138084342357018,-0.149821860503813,-0.236384912349646,-0.619122548391825,-0.52049598431735,-0.0117375181467949,-0.0983005699926274,-0.481038206034807,-0.382411641960331,-0.0865630518458325,-0.469300687888012,-0.370674123813536,-0.382737636042179,-0.284111071967704,0.0986265640744755,0.76362949069644,0.768349927186115,0.622614610973285,0.184713285343368,0.262441060790036,0.980852483943228,0.830413856064223,0.277023024548116,0.385499935806094,0.864797877512579,0.341536310287689,0.451009530031859,0.407292941042005,0.537249021086335,0.821700522313598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 018,5,6,4,5,6,6,22.7373481322173,22.8283403161792,22.6466732434152,22.8541238559837,22.6910954087218,22.7910089361063,-0.0909921839618981,0.0906748888021482,-0.116775723766388,0.046252723495531,-0.053660803888917,0.181667072764046,-0.0257835398044897,0.137244907457429,0.0373313800729811,-0.207450612568536,-0.0444221653066172,-0.144335692691065,0.163028447261919,0.0631149198774708,-0.099913527384448,0.68686569411018,0.716815174320547,0.620660723330769,0.837455343171539,0.811901673286824,0.452043255773503,0.908926416504097,0.524654602148725,0.862115614359894,0.409150557713987,0.853350591463175,0.54937764032932,0.471687345223259,0.77959948128243,0.642647590592251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 019,5,6,4,5,6,6,22.8865181457028,22.593234493046,22.3693815548004,22.3761925607191,22.3156166203666,22.6854221240274,0.2932836526568,0.517136590902417,0.510325584983697,0.5709015253362,0.201096021675475,0.223852938245617,0.217041932326897,0.2776178726794,-0.092187630981325,-0.00681100591872053,0.0537649344337829,-0.316040569226942,0.0605759403525035,-0.309229563308222,-0.369805503660725,0.221424456113897,0.0567344220374942,0.0468218084081729,0.021876898687935,0.398181506157436,0.377938640583809,0.362384177867231,0.224679354436125,0.68298068119272,0.979248341382211,0.831100472897613,0.216586293327139,0.797857198438398,0.198033445097309,0.109581478851569,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Unknown 020,5,6,4,5,6,6,23.566148681462,24.5311856201369,23.1660050543062,23.5565299355052,23.284545954742,23.1750852605694,-0.965036938674967,0.400143627155757,0.0096187459567183,0.281602726719992,0.391063420892582,1.36518056583072,0.974655684631685,1.24663966539496,1.35610035956755,-0.390524881199038,-0.118540900435764,-0.00908020626317452,0.271983980763274,0.381444674935864,0.10946069417259,0.125850828783385,0.559006595662416,0.988073827871408,0.648282360858514,0.527210307828877,0.0457008044473619,0.122288192977159,0.0416676279029235,0.0277860239780548,0.568432398015386,0.856809587409675,0.988968960932096,0.65948168954867,0.537343465974439,0.852226865347437,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Unknown 021,5,6,4,5,6,6,23.6889017791577,24.6371282235953,24.5666774942185,24.7142945530629,24.9469560809619,25.1088677727839,-0.948226444437619,-0.877775715060785,-1.0253927739052,-1.25805430180423,-1.41996599362619,0.0704507293768337,-0.0771663294675839,-0.309827857366606,-0.471739549188566,-0.147617058844418,-0.38027858674344,-0.5421902785654,-0.232661527899023,-0.394573219720982,-0.16191169182196,0.0083354913634379,0.0246036870471113,0.00654198941850982,0.000809834188913551,0.000226937697532044,0.843799933307504,0.818068165387888,0.336830682543209,0.148284179267652,0.691509687022275,0.292585455578047,0.137695495105195,0.489764298151835,0.245500859582502,0.613410826557566,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Unknown 022,5,6,4,5,6,6,20.1349705499174,19.453360568463,20.7366219673559,19.3733600903891,20.1513938539758,20.3753397406959,0.681609981454418,-0.601651417438536,0.761610459528278,-0.0164233040583746,-0.240369190778544,-1.28326139889295,0.0800004780738597,-0.698033285512793,-0.921979172232962,1.36326187696681,0.585228113380161,0.361282226659991,-0.778033763586652,-1.00197965030682,-0.22394588672017,0.457562265493804,0.553138753381651,0.427133951202737,0.985641914174592,0.792387250237622,0.194471154842618,0.930150236775055,0.42530977488496,0.29452945160455,0.185051494512272,0.548865669786972,0.710732378367819,0.397225835102531,0.277774606042138,0.797020508963258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 023,5,6,4,5,6,6,20.1540050858073,20.1113577748286,20.5042499950985,19.1674600696895,20.2059193595798,20.5487849169653,0.0426473109787402,-0.350244909291156,0.986545016117891,-0.0519142737725033,-0.394779831157955,-0.392892220269896,0.94389770513915,-0.0945615847512435,-0.437427142136695,1.33678992540905,0.298330635518653,-0.0445349218667985,-1.03845928989039,-1.38132484727585,-0.342865557385451,0.971094896322911,0.788364620207237,0.42512783612435,0.96481794524863,0.737580250851728,0.754391020279582,0.425441256785253,0.932849264142814,0.697108629196521,0.310123075979873,0.81215040213613,0.9716841912278,0.381176163358506,0.246740695840842,0.76016909143186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 024,5,6,4,5,6,6,22.6179778134738,23.4415970297963,22.8923856445433,23.3003416752838,24.4331235893716,24.4284167808275,-0.823619216322459,-0.274407831069468,-0.682363861809993,-1.81514577589778,-1.81043896735372,0.549211385252992,0.141255354512467,-0.991526559575323,-0.986819751031263,-0.407956030740525,-1.54073794482832,-1.53603113628425,-1.13278191408779,-1.12807510554373,0.00470680854406069,0.264452602686199,0.734343521781268,0.373923859249985,0.0184779364320979,0.0187530006337327,0.481915560574611,0.846434822555715,0.161774613363368,0.163700773710014,0.614384178819258,0.0558743380531779,0.0565763248149813,0.128812421826297,0.130339270596979,0.994597752445013,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
Unknown 025,5,6,4,5,6,6,22.3634183852294,22.440495180383,22.3059553185318,22.1862727116508,22.6907595709271,22.2765686825121,-0.0770767951535767,0.0574630666976326,0.177145673578583,-0.327341185697726,0.0868497027173376,0.134539861851209,0.254222468732159,-0.25026439054415,0.163926497870914,0.11968260688095,-0.384804252395359,0.029386636019705,-0.504486859276309,-0.090295970861245,0.414190888415064,0.887767379129434,0.924325936537635,0.756319000912374,0.550241188256008,0.873656297696698,0.817300946157223,0.642219538034316,0.631496821624288,0.753094812212326,0.84322010925147,0.510349535337175,0.959736113631494,0.359488088214262,0.868690116181736,0.429112039372362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 026,5,6,4,5,6,6,22.8467216483711,22.7828364747246,23.4714069467434,23.1533984382425,23.3779433632351,23.716575668536,0.0638851736464723,-0.624685298372238,-0.306676789871386,-0.531221714863989,-0.869854020164905,-0.688570472018711,-0.370561963517858,-0.595106888510461,-0.933739193811377,0.318008508500853,0.0934635835082496,-0.245168721792666,-0.224544924992603,-0.563177230293519,-0.338632305300916,0.869605591723696,0.155359247090974,0.452931027611451,0.179772377412094,0.032612376008281,0.105670230347035,0.34508545420301,0.117354809489842,0.0173464712888939,0.462986997275067,0.82179127893215,0.555772966063214,0.565103274149449,0.155858720480942,0.365169756832923,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
