Name,Count_-2_T0,Count_-6_6,Count_-6_4,Count_-2_4,Count_-2_10,Count_-6_8,Count_-2_8,Count_-6_T0,Count_-2_2,Count_-6_2,Count_-2_6,Count_-6_10,Mean_-2_T0,Mean_-6_6,Mean_-6_4,Mean_-2_4,Mean_-2_10,Mean_-6_8,Mean_-2_8,Mean_-6_T0,Mean_-2_2,Mean_-6_2,Mean_-2_6,Mean_-6_10,P_value_A_-2_T0_vs_-6_T0,P_value_A_-6_6_vs_-2_6,P_value_A_-6_4_vs_-2_4,P_value_A_-2_10_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-2_2_vs_-6_2,Flag_A_-2_T0_vs_-6_T0,Flag_A_-6_6_vs_-2_6,Flag_A_-6_4_vs_-2_4,Flag_A_-2_10_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-2_2_vs_-6_2
TG(51:2),3,3,3,3,3,3,3,3,3,3,3,3,22.3181845590525,22.4595365645217,22.357038939564,22.3162427259086,22.0912314822896,22.4012801969768,22.3604839833213,22.3589807727079,22.2415680628514,22.2823642765069,22.4187403508662,22.1320276959451,0.884161362657782,0.884161362657792,0.884161362657782,0.884161362657782,0.884161362657782,0.884161362657792,0,0,0,0,0,0
TG(52:0),3,3,3,3,3,3,3,3,3,3,3,3,19.3509944057532,19.9310391078858,19.4912401617228,19.7685303224198,19.322211341779,19.5177546346548,19.7950447953519,19.0737042450561,19.8760019814667,19.5987118207696,20.2083292685829,19.0449211810819,0.509345624982424,0.509345624982424,0.509345624982424,0.509345624982424,0.509345624982424,0.509345624982424,0,0,0,0,0,0
TG(52:3),3,3,3,3,3,3,3,3,3,3,3,3,24.2242799795053,24.3552778631785,24.2411933170678,23.9965443535537,24.0155832059909,24.3072668469127,24.0017094836509,24.3448868126462,24.2012504214374,24.1980023645609,25.0025566063461,24.3321245825067,0.614220258469038,0.0113842499710852,0.310544081305817,0.192668850591803,0.208019650784006,0.989140022066162,0,-1,0,0,0,0
TG(53:1),3,3,3,3,3,3,3,3,3,3,3,3,18.957147125172,19.3588770878365,19.2282030379025,18.974486391225,18.7199193211062,19.1268515777982,18.8731349311207,19.2108637718495,18.7431685350391,18.9968851817166,19.1051604411589,18.9736359677837,0.464382252669389,0.464382252669389,0.464382252669389,0.464382252669389,0.464382252669389,0.464382252669389,0,0,0,0,0,0
TG(53:2),3,3,3,3,3,3,3,3,3,3,3,3,21.3051927212055,21.2272503233547,21.0594797370586,21.0540458154204,20.8607961938536,21.0250430482523,21.1023271655474,20.8491984944926,21.0877460507739,20.9509221409811,21.3668598428785,20.8786370170713,0.0512423770388729,0.535792209008903,0.980694404426016,0.936679532490632,0.731047196747956,0.54389683484678,0,0,0,0,0,0
TG(53:3),3,3,3,3,3,3,3,3,3,3,3,3,21.7782176470576,21.9137549020458,21.95224825719,21.7024331018833,21.5515866598101,21.7503832522,21.7414702700332,21.6600483964652,21.7991165600278,21.9129061788674,21.8342847573754,21.694286439874,0.491687949096074,0.642859203127929,0.152869433623829,0.407395963216204,0.95842980468769,0.507726753002561,0,0,0,0,0,0
TG(53:4),3,3,3,3,3,3,3,3,3,3,3,3,21.5584574272751,21.6649862678641,21.7899930608596,21.3770354126053,21.4767353679043,21.5873358758705,21.4511704166323,21.4552383029116,21.6829997107644,21.6486571313544,21.6097208671315,21.7013840434001,0.586095292645628,0.770140761472035,0.0370319682427307,0.241375987123378,0.473592128747832,0.855840388653143,0,0,1,0,0,0
TG(54:2),3,3,3,3,3,3,3,3,3,3,3,3,20.6275519772074,20.9293362463382,20.7981935878458,20.5010498676122,20.3927134552442,20.8763864087683,20.5792426885347,20.924695697441,20.4570270566447,20.7541707768783,20.6321925261046,20.6898571754779,0.358143299413935,0.358143299413935,0.358143299413935,0.358143299413935,0.358143299413935,0.358143299413935,0,0,0,0,0,0
TG(54:5),3,3,3,3,3,3,3,3,3,3,3,3,25.3695825073715,26.1408203323856,25.8114798664946,25.7940170285729,25.9020712386339,25.8865566394883,25.5042640761745,25.7431873372885,26.43653058965,25.7884434497589,25.7793036466696,26.2000903748348,0.374213262049783,0.389617528384025,0.966591074710375,0.477097957784082,0.363392989213663,0.129339491491623,0,0,0,0,0,0
TG(54:6),3,3,3,3,3,3,3,3,3,3,3,3,25.0301338990859,25.7579737996739,25.4246542488516,25.1881558574968,25.3459280897944,25.8146083084296,25.1794046571085,25.4690407753484,26.5195201897392,25.5496422619343,25.8377480525326,25.6903071902343,0.235617560103836,0.826877272520989,0.518379770575022,0.349339705826449,0.0910472972304543,0.0128492229532742,0,0,0,0,0,1
TG(54:8),3,3,3,3,3,3,3,3,3,3,3,3,23.1689462569757,23.3739992842908,23.4487233796915,22.9842081036267,22.9573968911511,23.8317561341366,22.7856042043291,23.1983281858759,24.0924896386372,23.0516724536674,22.9114539504193,24.7785822960974,0.971572917924567,0.576063683442218,0.574450466561014,0.0352135241274857,0.212049212123618,0.214313820868793,0,0,0,-1,0,0
TG(54:9),3,3,3,3,3,3,3,3,3,3,3,3,21.4654848102448,22.0458563953113,21.9244397341348,21.5505808215672,21.3919020832144,22.4514933815437,21.422092235467,21.7589161394981,22.8912747873222,21.6150590397336,21.2352015774252,23.3822277272522,0.74958559009167,0.381249450504884,0.684448964564996,0.0384753607426892,0.268531537880835,0.173045830822742,0,0,0,-1,0,0
TG(55:2),3,3,3,3,3,3,3,3,3,3,3,3,18.6387935054081,18.3740619679479,18.8345122151151,18.7265596209648,18.0318984430045,18.8763413953287,18.4912787854641,18.5231637240139,18.5347676630466,18.3552637171065,18.6288965154235,18.6620273303045,0.758364655162812,0.499433808058409,0.773927758710232,0.102881869735386,0.310433169453707,0.633439310778152,0,0,0,0,0,0
TG(55:3),3,3,3,3,3,3,3,3,3,3,3,3,19.4858042732283,19.2552515448904,19.4767053103416,19.2395744901872,19.1086017252201,19.6194351568176,19.3383331738677,19.1453050359538,19.4251674316477,19.3768298519716,19.9339024588652,19.2775408594412,0.249772091667596,0.0272844631773273,0.419500080892981,0.563879090410767,0.339908391618109,0.868428017977258,0,-1,0,0,0,0
TG(55:4),3,3,3,3,3,3,3,3,3,3,3,3,20.180689234596,19.9850299371321,20.1503843246795,19.9590330638247,19.7412640654992,20.0749482428822,20.0974878960623,19.8940717798078,20.076141050884,20.0424610663563,20.0373630789654,20.1845617908408,0.166015149163183,0.796440914651616,0.349724372028022,0.0369291399172171,0.911486046048796,0.868093199121751,0,0,0,-1,0,0
TG(56:3),3,3,3,3,3,3,3,3,3,3,3,3,19.6325447158542,19.7664287056875,19.9601711896577,19.7123586405009,19.3815148716319,20.0596758204947,19.8333616579007,19.5474755394926,19.8573530684312,19.7985078206455,20.4310767838696,19.8440056702094,0.749755372780558,0.018760773523198,0.356633922763159,0.0921714357366559,0.399185455293472,0.825278626367288,0,-1,0,0,0,0
TG(56:5),3,3,3,3,3,3,3,3,3,3,3,3,21.4177145295356,21.6076042267303,21.6819738639242,21.1040903631403,21.492452185226,21.9160617843001,21.3419151565257,21.3618169412055,22.2120784427048,21.5936765001296,21.5661848361182,21.6020628007874,0.876904913546015,0.908613490931381,0.11862167655575,0.761497328691416,0.1209034975856,0.096110982073958,0,0,0,0,0,0
TG(58:10),3,3,3,3,3,3,3,3,3,3,3,3,18.1941054955473,18.7648267988351,18.9236416342194,18.6462219970188,18.3326347533006,18.3230305176129,18.0456108804122,18.4715251327479,18.5357981644968,18.8132178016974,18.4874071616344,18.6100543905013,0.594883182531127,0.594883182531127,0.594883182531127,0.594883182531127,0.594883182531127,0.594883182531127,0,0,0,0,0,0
TG(58:3),3,3,3,3,3,3,3,3,3,3,3,3,18.3830375623477,18.4170349616596,18.7226504025256,18.355908719532,18.2753072926799,18.8804505466628,18.363994245529,18.34414404429,18.8931321078284,18.5437292849021,18.9394459642794,18.6085621944508,0.909429112653404,0.135626217219682,0.28911280444405,0.334418296620054,0.13993472091511,0.311993816229207,0,0,0,0,0,0
TG(58:5),3,3,3,3,3,3,3,3,3,3,3,3,18.5081061516227,18.9267319419366,19.1663377802177,18.6400375701237,18.8438276169859,19.8654672691165,18.7856911695763,19.3826254829766,20.6104678274088,18.8659234898476,18.8604334095209,18.8724460860822,0.162780382345286,0.913975507656332,0.394728480815193,0.962804113114343,0.0880777127338725,0.00838149507389691,0,0,0,0,0,1
TG(59:5),3,3,3,3,3,3,3,3,3,3,3,3,17.8695966828794,18.4575089216294,18.3445314936339,18.2154945461891,18.2768826429858,18.370927418517,18.2418904710722,17.9986336303242,18.4799532167485,18.6089901641933,18.3284719741846,18.4059195904305,0.611436420386226,0.611436420386226,0.611436420386226,0.611436420386226,0.611436420386226,0.611436420386226,0,0,0,0,0,0
TG(60:3),3,3,3,3,3,3,3,3,3,3,3,3,17.9662665386222,18.0952708106433,18.2595461679875,17.8821888458588,17.7838956166323,18.2741757506191,18.0644496400227,18.0262098838593,18.6943728828661,18.302645447499,18.3880008956216,18.2588866983382,0.862408318242858,0.400746477091695,0.281052414021521,0.17785239757154,0.545702862323813,0.263584980781314,0,0,0,0,0,0
TG(60:4),3,3,3,3,3,3,3,3,3,3,3,3,18.4381268487155,18.9055237814695,18.9556703174334,18.7139164083596,18.3596757905758,19.2836331834206,18.8124544802334,19.1188052080412,20.240794287151,19.1841549868804,19.2094615319741,19.2269613655841,0.18170323745922,0.544890133034866,0.629626794205288,0.0924569336396659,0.350539811285793,0.0431623890984007,0,0,0,0,0,1
