Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SPE_Blank_FTICR_r1_08Feb23_Fir_300SA_P01_9395,SPE_Blank_FTICR_r2_10Feb23_Fir_300SA_P01_9463,SPE_Blank_FTICR_r3_10Feb23_Fir_300SA_P01_9510,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9392,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9415,Lab_Blank_r1_13Feb23_Fir_300SA_P01_9669,Lab_Blank_r2_09Feb23_Fir_300SA_P01_9442,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9713,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9736,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9530,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9554,Lab_Blank_r3_13Feb23_Fir_300SA_P01_9758
359.1689857,0,0,0,0,0,0,0,0,,,360.1762622,0,1,0,6074073,8217198,0,0,0,0,0,0,0,0,0
359.1711373,17,28,8,0,0,0,0,0,CHO,[M-H]-,360.1784137,0.011512128,1,6019521.5,7047897.5,5369454.5,0,0,0,0,0,0,0,0,2685317.5
359.2107022,0,0,0,0,0,0,0,0,,,360.2179786,0,0,0,0,0,2768653,6066344.5,0,3025101,0,0,0,0,0
359.2439265,19,36,6,0,0,0,0,0,CHO,[M-H]-,360.2512029,-0.038982304,1,0,0,0,3150612,0,0,2750165.5,0,0,0,0,5012378.5
359.2803099,20,40,5,0,0,0,0,0,CHO,[M-H]-,360.2875864,-0.033316649,1,0,0,0,2614555.5,0,0,0,0,2857547.8,0,0,3311524.8
359.2974256,0,0,0,0,0,0,0,0,,,360.304702,0,0,4120034.5,4582137.5,0,5979935,4702398,4689406.5,2695395.3,4025959.5,4162639,10087730,8485046,7170985.5
360.1470963,0,0,0,0,0,0,0,0,,,361.1543728,0,0,0,0,0,3280335.5,0,0,4180411.8,0,0,0,0,0
360.1663752,16,27,8,1,0,0,0,0,CHON,[M-H]-,361.1736516,0.042151366,1,2727110.3,0,3472754,0,0,0,0,0,0,0,0,0
360.275578,19,39,5,1,0,0,0,0,CHON,[M-H]-,361.2828545,-0.086124241,1,2952930.8,2759667,0,3675114.3,4161965.3,0,3756508.5,0,0,0,0,0
361.0097301,0,0,0,0,0,0,0,0,,,362.0170066,0,0,5387169,4804780.5,0,0,0,0,3124375,0,0,0,0,0
361.1423443,0,0,0,0,0,0,0,0,,,362.1496208,0,0,5731267,5121230,7933037.5,0,0,0,0,0,0,0,0,0
361.1434664,0,0,0,0,0,0,0,0,,,362.1507429,0,1,0,0,0,6616224.5,4549249,0,6170297,0,0,0,0,0
361.1504125,16,26,9,0,0,0,0,0,CHO,[M-H]-,362.1576889,-0.017942515,1,0,0,0,0,0,0,0,0,0,0,0,3313590
361.1632517,24,26,1,0,0,1,0,0,CHOS,[M-H]-,362.1705282,-0.254104067,1,0,0,0,8764581,10488454,0,10857150,0,0,0,2962085.8,3282361.8
361.2595468,19,38,6,0,0,0,0,0,CHO,[M-H]-,362.2668233,0.043276099,1,0,0,0,2655417,0,0,0,0,0,0,0,0
361.2959285,20,42,5,0,0,0,0,0,CHO,[M-H]-,362.303205,0.053813601,1,11487211,8975604,8279189,7138496.5,2830501.8,2647848.3,0,3193920.8,3504584.5,2640126,0,5941727
362.1255256,0,0,0,0,0,0,0,0,,,363.132802,0,0,0,0,0,0,0,0,0,0,0,0,0,2653127
362.2468219,0,0,0,0,0,0,0,0,,,363.2540984,0,0,2798813.3,0,0,0,0,0,0,0,0,0,0,0
362.2992549,19,42,5,0,1,0,0,0,CHO,[M-H]-,363.3065314,0.131917055,0,2745578.8,0,0,0,0,0,0,0,0,0,0,0
362.9695556,0,0,0,0,0,0,0,0,,,363.9768321,0,0,3500435.8,0,0,4417061.5,0,0,0,0,0,0,0,0
363.139259,0,0,0,0,0,0,0,0,,,364.1465355,0,0,2663870.3,0,0,0,0,0,0,0,0,0,0,0
363.2210985,18,36,5,0,0,1,0,0,CHOS,[M-H]-,364.2283749,-0.082285183,1,0,0,0,0,0,2799172.8,0,0,4417322,0,0,6252534
363.2904721,23,40,3,0,0,0,0,0,CHO,[M-H]-,364.2977485,-0.009316295,1,8690148,10086115,9234061,18511466,15916167,7310415,14335190,8897042,9255735,6704333,6980820,13801481
363.351267,0,0,0,0,0,0,0,0,,,364.3585435,0,0,0,0,0,0,0,0,0,2650143.5,0,0,0,0
364.2938337,22,40,3,0,1,0,0,0,CHO,[M-H]-,365.3011102,-0.027866096,0,2788572.3,3357143.5,0,4052803.5,4704629.5,0,3281360.5,0,0,3294134.8,0,0
365.1581939,0,0,0,0,0,0,0,0,,,366.1654704,0,0,0,0,0,5617664,4234817.5,0,3349158.8,0,0,0,0,0
365.1969702,20,30,6,0,0,0,0,0,CHO,[M-H]-,366.2042467,-0.021872771,1,3980216.3,4759728,0,0,0,0,0,0,0,0,0,0
365.2364834,0,0,0,0,0,0,0,0,,,366.2437598,0,0,13581250,20043962,16857194,8245265.5,10907220,9397610,11167418,15469518,21904528,9484947,8949451,43805212
365.2463998,0,0,0,0,0,0,0,0,,,366.2536763,0,0,7848900,22657212,41764972,0,31399510,5748076,0,7607248,7605393.5,14625429,9170637,11938333
365.2673316,0,0,0,0,0,0,0,0,,,366.2746081,0,0,0,0,0,2895384,0,0,0,0,0,8387226,6666962.5,0
365.3425393,24,46,2,0,0,0,0,0,CHO,[M-H]-,366.3498158,-0.095751014,1,0,0,0,0,0,2646905.8,0,4477926,4887714.5,0,0,17426998
366.1254572,0,0,0,0,0,0,0,0,,,367.1327337,0,2,0,0,0,49551572,39747364,0,34545556,2687125.5,4614441,134929248,103540656,9679624
366.239826,0,0,0,0,0,0,0,0,,,367.2471025,0,1,3355825.5,2811814.5,0,0,2839870.3,2692603,0,3629231,5411132.5,0,0,7947046
366.2497732,17,37,7,1,0,0,0,0,CHON,[M-H]-,367.2570496,-0.128181008,1,0,4400552.5,9630046,0,6011712.5,0,0,0,0,3076479.3,0,0
366.345844,23,46,2,0,1,0,0,0,CHO,[M-H]-,367.3531205,0.041092758,0,0,0,0,0,0,0,0,0,0,0,0,4314946
366.6271583,0,0,0,0,0,0,0,0,,,367.6344348,0,0,0,0,0,17062212,15302552,0,10596367,0,0,45784024,38029356,2810764.5
366.6279803,0,0,0,0,0,0,0,0,,,367.6352567,0,0,0,0,0,0,0,0,0,0,0,0,3962924.3,0
366.8716674,0,0,0,0,0,0,0,0,,,367.8789438,0,1,0,0,0,0,0,0,0,0,0,2961936.3,0,0
366.9646215,0,0,0,0,0,0,0,0,,,367.971898,0,0,0,6215247,7287302.5,0,0,0,0,0,0,0,0,4494309
367.1233794,0,0,0,0,0,0,0,0,,,368.1306559,0,2,0,0,0,0,0,0,0,0,0,6094923,5645481,0
367.128774,0,0,0,0,0,0,0,0,,,368.1360505,0,0,0,0,0,2689459.3,0,0,0,0,0,9450572,6089898.5,0
367.1762281,19,28,7,0,0,0,0,0,CHO,[M-H]-,368.1835045,-0.003514775,1,3765645,3853951.8,2706231.8,0,0,0,0,0,0,0,0,0
367.2126078,20,32,6,0,0,0,0,0,CHO,[M-H]-,368.2198843,0.012203897,1,34631060,32361096,25160256,6609350,6748191,0,6264989.5,3441030.5,0,25087072,19351744,4886566
367.2159625,17,36,6,0,0,1,0,0,CHOS,[M-H]-,368.223239,0.055931608,1,0,0,0,0,0,3260038,0,3448199,3950049.3,0,0,6084647
367.2434747,0,0,0,0,0,0,0,0,,,368.2507511,0,0,0,6906511,13355591,0,10768422,0,0,0,0,4744295,3280583.3,3388462
367.246593,0,0,0,0,0,0,0,0,,,368.2538695,0,1,0,0,0,0,0,4153994.5,0,3352973.8,0,0,0,5709871
367.2855114,0,0,0,0,0,0,0,0,,,368.2927878,0,0,0,0,0,2677206.3,0,0,0,0,0,0,0,0
367.3573261,0,0,0,0,0,0,0,0,,,368.3646026,0,0,0,0,0,0,0,0,0,0,8355321,0,0,0
367.3581595,24,48,2,0,0,0,0,0,CHO,[M-H]-,368.365436,-0.014123205,1,34180536,5508777.5,3948130.3,62773736,7673920,26842778,4474049,58187176,117038584,3905666,2907875.8,202697808
367.6249375,0,0,0,0,0,0,0,0,,,368.632214,0,0,0,0,0,0,0,0,0,0,0,0,2769702.5,0
368.2159564,19,32,6,0,1,0,0,0,CHO,[M-H]-,369.2232329,0.029028595,1,7978619.5,6857580.5,5690152,0,0,0,0,0,0,5661002,3718585.3,0
368.36151,23,48,2,0,1,0,0,0,CHO,[M-H]-,369.3687864,-0.002150681,0,8253084.5,0,0,15178439,0,7010087.5,0,16395905,31833758,0,0,51359056
368.972757,0,0,0,0,0,0,0,0,,,369.9800335,0,0,3367717.5,0,0,0,0,0,0,0,0,0,0,0
369.0618578,0,0,0,0,0,0,0,0,,,370.0691343,0,2,0,0,0,0,0,0,0,0,0,5782031,4813449.5,0
369.1046938,0,0,0,0,0,0,0,0,,,370.1119703,0,1,0,0,0,0,0,0,0,0,0,5177881,4784788,0
369.1918295,19,30,7,0,0,0,0,0,CHO,[M-H]-,370.199106,0.127894315,1,3384150,3490886.3,0,0,0,0,0,0,0,0,0,0
369.2071379,23,30,4,0,0,0,0,0,CHO,[M-H]-,370.2144144,-0.013295769,1,0,0,0,6679429.5,3647458,0,0,0,0,0,0,0
369.2129657,16,34,9,0,0,0,0,0,CHO,[M-H]-,370.2202421,0.109514435,1,0,0,0,0,0,0,0,0,0,3321394.3,0,0
369.2645993,21,38,5,0,0,0,0,0,CHO,[M-H]-,370.2718758,0.131166605,1,0,0,0,0,0,0,0,0,0,0,0,4349492.5
369.3010469,22,42,4,0,0,0,0,0,CHO,[M-H]-,370.3083234,-0.03660052,1,3143534,3590750.3,2722332.8,3195290.5,2660343,3407274.8,0,4666186,5495603.5,0,0,10989117
369.3374222,23,46,3,0,0,0,0,0,CHO,[M-H]-,370.3446987,-0.009013073,1,0,0,0,0,0,0,0,8937298,10932025,0,0,17522246
369.3648562,0,0,0,0,0,0,0,0,,,370.3721327,0,0,0,0,0,0,0,0,0,2622295.5,4427582,0,0,6489677.5
370.0694172,0,0,0,0,0,0,0,0,,,371.0766936,0,1,3360278,3678470,0,0,0,0,0,0,0,0,0,0
370.1295924,20,21,6,1,0,0,0,0,CHON,[M-H]-,371.1368689,0.050008042,1,0,0,0,0,0,0,0,0,0,0,0,3523340.3
370.1506692,17,25,8,1,0,0,0,0,CHON,[M-H]-,371.1579457,0.191577916,2,2923559.5,0,0,0,0,0,0,0,0,0,0,0
370.1871362,18,29,7,1,0,0,0,0,CHON,[M-H]-,371.1944127,-0.028001984,1,2687023.3,0,0,0,0,0,0,0,0,0,0,0
370.3407921,22,46,3,0,1,0,0,0,CHO,[M-H]-,371.3480686,-0.049580986,0,0,0,0,0,0,0,0,0,3426773.5,0,0,5166912.5
370.8768179,0,0,0,0,0,0,0,0,,,371.8840944,0,0,0,0,0,0,0,0,0,0,0,2712501,0,0
370.9683583,0,0,0,0,0,0,0,0,,,371.9756348,0,1,5490902,0,0,0,0,0,0,0,0,0,0,0
371.0058165,0,0,0,0,0,0,0,0,,,372.013093,0,1,0,4996558.5,7015825.5,0,0,0,0,0,0,0,0,0
371.0659564,0,0,0,0,0,0,0,0,,,372.0732329,0,0,29700330,54603228,112487840,0,3590010.3,5568668.5,4430895.5,8995003,12816451,143450080,117959792,19304434
371.0839377,0,0,0,0,0,0,0,0,,,372.0912141,0,1,0,8056287,10968482,0,0,0,0,0,3099206,10102757,10249329,6709238.5
371.1194825,13,24,12,0,0,0,0,0,CHO,[M-H]-,372.1267589,0.046484072,2,0,0,0,0,0,0,0,0,0,0,8588410,0
371.1203556,0,0,0,0,0,0,0,0,,,372.1276321,0,1,0,0,0,0,0,0,2774076.3,0,0,140271600,115469432,0
371.2074888,19,32,7,0,0,0,0,0,CHO,[M-H]-,372.2147653,0.1022919,1,3162376.3,3590648.8,3179964.5,0,0,0,0,0,0,0,0,0
371.2332935,0,0,0,0,0,0,0,0,,,372.24057,0,0,5869837.5,4442622.5,3264450,0,0,0,0,0,0,0,0,0
371.2803127,21,40,5,0,0,0,0,0,CHO,[M-H]-,372.2875892,-0.039686734,1,2984215.5,0,0,6361436.5,6236072.5,0,4450401,4161767.3,5167203.5,2676242.3,0,6836262
371.3167003,22,44,4,0,0,0,0,0,CHO,[M-H]-,372.3239768,-0.045328226,1,3075871.3,0,0,3391333,2782640.5,0,0,6063342.5,6510697,2766874.8,0,8417327
372.0655071,0,0,0,0,0,0,0,0,,,373.0727836,0,1,6320570,15056556,30404210,0,0,0,0,0,3393751,36667592,32435544,5971171
372.069293,0,0,0,0,0,0,0,0,,,373.0765694,0,1,2830779,5439148.5,10602098,0,0,0,0,0,0,15085769,11812186,0
372.0835172,0,0,0,0,0,0,0,0,,,373.0907936,0,2,0,0,0,0,0,0,0,0,0,0,2826589.3,2689767
372.1198874,0,0,0,0,0,0,0,0,,,373.1271639,0,1,0,0,0,0,0,0,0,0,0,30974164,22359398,0
372.1236654,0,0,0,0,0,0,0,0,,,373.1309419,0,0,0,0,0,0,0,0,0,0,0,17883350,14048615,0
372.1663985,17,27,8,1,0,0,0,0,CHON,[M-H]-,373.1736749,-0.021672317,1,35426768,30969536,42143368,0,2804326.3,0,0,0,0,0,0,2715898.8
372.1672399,0,0,0,0,0,0,0,0,,,373.1745164,0,1,0,0,3800710.5,0,0,0,0,0,0,0,0,0
372.3038654,0,0,0,0,0,0,0,0,,,373.3111418,0,0,3071466.8,4322013,9959075,0,8989827,7471427,0,7930295,9738490,4499711,2764688.8,13373723
372.8405106,0,0,0,0,0,0,0,0,,,373.847787,0,0,0,0,0,0,0,0,0,0,0,3423611,4430349.5,0
373.0452016,0,0,0,0,0,0,0,0,,,374.0524781,0,1,5953152,13225844,26685244,0,3120415.8,0,0,0,4244324,32219562,29773372,6900170
373.046075,0,0,0,0,0,0,0,0,,,374.0533515,0,0,0,0,0,0,0,0,0,0,0,0,2905661,0
373.0627514,0,0,0,0,0,0,0,0,,,374.0700279,0,0,4262531.5,9330551,18706238,0,0,0,0,0,0,25149870,20364864,4618702.5
373.063585,0,0,0,0,0,0,0,0,,,374.0708615,0,2,0,0,0,0,0,0,0,0,0,0,4255297,0
373.0651438,21,14,3,2,0,1,0,0,CHONS,[M-H]-,374.0724202,0.248063302,2,0,0,2641727.3,0,0,0,0,0,0,3962286.8,3256385.3,0
373.0688866,0,0,0,0,0,0,0,0,,,374.0761631,0,1,0,0,0,0,0,0,0,0,0,4473263.5,2824258.3,0
373.0995761,0,0,0,0,0,0,0,0,,,374.1068526,0,1,0,0,0,0,0,0,0,0,0,3863990.8,4232777,0
373.1171676,0,0,0,0,0,0,0,0,,,374.1244441,0,0,0,0,0,0,0,0,0,0,0,20931002,16248397,0
373.1231981,0,0,0,0,0,0,0,0,,,374.1304746,0,0,0,0,0,0,0,0,0,0,0,3374524.3,2718798.8,0
373.1355621,0,0,0,0,0,0,0,0,,,374.1428386,0,2,3466898.3,7636869.5,7133005.5,0,3469618.8,0,4484616.5,0,2781040.5,0,0,6434271
373.1697419,16,27,8,1,1,0,0,0,CHON,[M-H]-,374.1770183,0.008925749,1,7258777,5382028.5,8400725,0,0,0,0,0,0,0,0,0
373.1868208,18,30,8,0,0,0,0,0,CHO,[M-H]-,374.1940973,-0.078458343,1,0,2753424,0,0,0,0,0,0,0,0,0,0
373.2595766,20,38,6,0,0,0,0,0,CHO,[M-H]-,374.266853,-0.037580299,1,0,0,0,0,0,0,0,0,2910594,0,0,0
373.2959493,21,42,5,0,0,0,0,0,CHO,[M-H]-,374.3032258,-0.003584917,1,7793330,4279206,3122030.3,34627372,31221076,14604743,27223596,16634493,20349320,12530148,11359862,28766724
373.3072021,20,42,4,2,0,0,0,0,CHON,[M-H]-,374.3144786,-0.055478522,1,0,0,2656624.5,0,0,3238344,0,0,0,0,0,3227655.3
374.0448002,0,0,0,0,0,0,0,0,,,375.0520767,0,1,0,3542074.8,6766596.5,0,0,0,0,0,0,8755856,6932257.5,0
374.0484943,0,0,0,0,0,0,0,0,,,375.0557707,0,1,0,0,2757637.3,0,0,0,0,0,0,0,2781986.5,0
374.062291,0,0,0,0,0,0,0,0,,,375.0695674,0,0,0,0,3352583.8,0,0,0,0,0,0,4844180,3364645.8,0
374.0661313,0,0,0,0,0,0,0,0,,,375.0734078,0,0,0,0,0,0,0,0,0,0,0,2746005,0,0
374.1167718,0,0,0,0,0,0,0,0,,,375.1240483,0,0,0,0,0,0,0,0,0,0,0,3137184.8,2924850,0
374.1626814,0,0,0,0,0,0,0,0,,,375.1699579,0,0,0,0,0,2824181.3,0,0,2771182.3,0,0,0,0,0
374.2993074,20,42,5,0,1,0,0,0,CHO,[M-H]-,375.3065839,-0.012192811,0,0,0,0,7581717,8203812,3513930,6913804.5,4384577.5,5167634,3528394.8,0,8080108
374.3008574,0,0,0,0,0,0,0,0,,,375.3081338,0,0,0,0,3250231,0,3481636.3,3439690.3,0,2975042,4642322.5,0,0,4647660.5
374.3195532,0,0,0,0,0,0,0,0,,,375.3268297,0,0,0,0,0,0,0,2846796.8,0,2645317.5,3846677,3783375.3,0,4992752.5
374.902601,0,0,0,0,0,0,0,0,,,375.9098774,0,0,0,0,0,0,0,0,0,0,0,4498261,4713443.5,0
375.0244315,0,0,0,0,0,0,0,0,,,376.0317079,0,1,0,0,0,0,0,0,0,0,0,2819441,0,0
375.0420572,0,0,0,0,0,0,0,0,,,376.0493336,0,1,0,3394812.5,4719816,0,0,0,0,0,0,5699445,4814850.5,0
375.1591234,0,0,0,0,0,0,0,0,,,376.1663998,0,1,0,0,0,4777181,3533523.3,0,4779978.5,0,0,0,3644957,0
375.1789146,25,28,1,0,0,1,0,0,CHOS,[M-H]-,376.1861911,-0.278855962,1,0,0,0,5577953.5,0,0,5815247,0,0,11879316,8384545.5,0
375.1812499,21,28,6,0,0,0,0,0,CHO,[M-H]-,376.1885264,0.165495265,1,0,0,0,0,0,0,0,0,0,0,0,7649203.5
375.1822888,0,0,0,0,0,0,0,0,,,376.1895652,0,1,0,0,0,0,0,4583100.5,0,8139756,10488457,22553494,18120738,16311220
375.2751922,20,40,6,0,0,0,0,0,CHO,[M-H]-,376.2824687,0.054087636,1,4123695.8,7510313,7964917,4326648,6272747,0,4756452,0,3349141.5,10019754,7585847,5337032.5
375.3035369,0,0,0,0,0,0,0,0,,,376.3108134,0,0,0,0,0,0,0,0,0,0,0,0,0,5542863
375.3107454,0,0,0,0,0,0,0,0,,,376.3180219,0,0,0,4555056,0,0,5605106,0,0,4944900.5,0,0,0,0
375.3116003,21,44,5,0,0,0,0,0,CHO,[M-H]-,376.3188768,-0.005997301,1,58848312,58765616,48959740,92152064,71444208,58120908,61614060,61629444,77275800,90317744,72003648,142013392
376.0740622,0,0,0,0,0,0,0,0,,,377.0813387,0,1,0,0,0,0,0,0,0,0,0,3990625,3077352,0
376.1550613,0,0,0,0,0,0,0,0,,,377.1623378,0,0,0,0,0,6468037.5,3973019.5,0,4676771.5,0,0,0,0,0
376.1822916,24,28,1,0,1,1,0,0,CHOS,[M-H]-,377.1895681,-0.336814894,0,0,0,0,0,0,0,0,0,0,3492985.8,0,0
376.1856382,0,0,0,0,0,0,0,0,,,377.1929146,0,0,0,0,0,0,0,0,0,0,0,4355194.5,3388672.5,2970258.5
376.2785907,19,40,6,0,1,0,0,0,CHO,[M-H]-,377.2858671,-0.061670967,0,0,0,2865588.3,0,0,0,0,0,0,0,0,0
376.3149564,20,44,5,0,1,0,0,0,CHO,[M-H]-,377.3222329,-0.009254646,0,13919472,12612077,11608507,20492780,16668603,12641102,14809286,15119554,17142558,20673688,16720157,32003246
376.9963339,0,0,0,0,0,0,0,0,,,378.0036104,0,1,0,0,0,0,4395074,0,0,0,0,0,0,0
377.0039699,0,0,0,0,0,0,0,0,,,378.0112464,0,3,0,0,0,0,0,0,0,0,0,6552885,5532083.5,0
377.1169559,0,0,0,0,0,0,0,0,,,378.1242324,0,1,0,0,0,0,2867289.8,0,2838386.3,0,0,0,0,0
377.1372284,0,0,0,0,0,0,0,0,,,378.1445049,0,0,3206020,0,0,0,0,0,0,0,0,0,0,0
377.1582236,0,0,0,0,0,0,0,0,,,378.1655,0,1,3580295.8,3115656.8,0,0,0,0,0,0,0,0,0,0
377.2365563,0,0,0,0,0,0,0,0,,,378.2438328,0,0,0,0,0,0,3277425.3,0,2953100,0,0,0,0,2786679.3
377.2697524,23,38,4,0,0,0,0,0,CHO,[M-H]-,378.2770289,-0.050624085,1,0,0,0,2640587,0,3801030.5,0,4892019.5,6237079,2846577.5,0,7935358.5
377.2826223,0,0,0,0,0,0,0,0,,,378.2898988,0,1,15734174,18924192,14369390,0,0,0,0,0,0,0,0,0
377.306243,0,0,0,0,0,0,0,0,,,378.3135195,0,0,0,0,0,2715347.8,0,0,0,0,0,0,0,0
377.3072538,0,0,0,0,0,0,0,0,,,378.3145303,0,0,6391202,24502948,47321716,0,0,0,0,0,0,3805562,3472885,0
377.3182551,0,0,0,0,0,0,0,0,,,378.3255316,0,0,0,0,0,0,0,0,0,0,0,0,0,3836296.8
377.8625966,0,0,0,0,0,0,0,0,,,378.869873,0,0,0,0,0,0,0,0,0,0,0,3352568.3,3734124.8,0
378.2730765,22,38,4,0,1,0,0,0,CHO,[M-H]-,379.280353,0.030522013,1,0,0,0,0,0,0,0,0,2708242.8,0,0,3535444
378.2860569,19,41,6,1,0,0,0,0,CHON,[M-H]-,379.2933333,0.14428595,1,3765837,4148051.5,2913572,0,0,0,0,0,0,0,0,0
378.31061,0,0,0,0,0,0,0,0,,,379.3178865,0,0,0,5847896,11451176,0,0,0,0,0,0,0,0,0
378.7199909,0,0,0,0,0,0,0,0,,,379.7272673,0,0,3452055.3,2714016,0,0,0,0,0,0,0,0,0,0
378.8431413,0,0,0,0,0,0,0,0,,,379.8504177,0,0,0,0,0,0,0,0,0,0,0,16492246,13042493,0
379.0116603,0,0,0,0,0,0,0,0,,,380.0189368,0,3,0,0,0,0,0,0,0,0,0,5499644.5,4487008.5,0
379.0656178,0,0,0,0,0,0,0,0,,,380.0728943,0,2,0,0,0,0,0,0,0,0,0,2804488.8,2685292,0
379.2466436,0,0,0,0,0,0,0,0,,,380.2539201,0,0,0,0,0,3029149,0,0,3289906.8,0,0,0,0,0
379.2521446,0,0,0,0,0,0,0,0,,,380.2594211,0,0,10680049,15647741,14795726,7187614.5,7756278,13683901,6742836,19039962,23942280,13457203,12288915,46610208
379.2830707,0,0,0,0,0,0,0,0,,,380.2903472,0,0,0,0,0,0,0,0,2752314.3,0,0,0,0,0
379.3581313,25,48,2,0,0,0,0,0,CHO,[M-H]-,380.3654078,0.06039141,1,0,0,0,0,0,0,0,2719468.5,3680404.8,0,0,10850103
379.832883,0,0,0,0,0,0,0,0,,,380.8401595,0,0,0,0,0,0,0,0,0,0,0,3711925.8,3233804.3,0
380.2077864,20,31,6,1,0,0,0,0,CHON,[M-H]-,381.2150629,0.196311081,1,0,0,0,0,0,0,0,0,0,0,0,2905060.5
380.2442502,21,35,5,1,0,0,0,0,CHON,[M-H]-,381.2515267,-0.009092802,1,4016020.8,3405478.3,2789496.8,0,0,0,0,0,0,0,0,0
380.2517224,0,0,0,0,0,0,0,0,,,381.2589989,0,0,0,0,0,0,0,0,0,0,0,0,0,2928109.5
380.2555034,0,0,0,0,0,0,0,0,,,381.2627799,0,1,2773398.8,0,3349626.8,0,0,2876216.3,0,3566474.3,4712701.5,0,2989667.8,8667118
380.7180047,0,0,0,0,0,0,0,0,,,381.7252812,0,0,2790369.5,0,3730632.8,0,0,0,0,0,0,0,0,0
380.8226412,0,0,0,0,0,0,0,0,,,381.8299177,0,0,0,0,0,0,0,0,0,0,0,25381012,22688984,0
380.8321397,0,0,0,0,0,0,0,0,,,381.8394162,0,0,0,0,0,0,0,0,0,0,0,6004886.5,6091994,0
380.9802919,0,0,0,0,0,0,0,0,,,381.9875683,0,0,0,3748129.3,4617460.5,0,0,0,0,0,0,0,0,2751616
380.9909317,0,0,0,0,0,0,0,0,,,381.9982082,0,2,0,0,0,0,0,0,0,0,0,6128826,4629754.5,0
381.0089447,0,0,0,0,0,0,0,0,,,382.0162212,0,2,0,0,0,0,0,0,0,0,0,5645502,4791550.5,0
381.0577162,0,0,0,0,0,0,0,0,,,382.0649927,0,1,0,0,0,0,0,0,0,0,0,6195401,5185800,0
381.0609912,12,18,10,2,0,1,0,0,CHONS,[M-H]-,382.0682677,-0.136648826,2,0,0,0,0,0,0,0,0,0,4416714,3141897,0
381.1918698,20,30,7,0,0,0,0,0,CHO,[M-H]-,382.1991462,0.018562623,1,9027629,9092420,8076567.5,0,0,0,0,0,0,0,0,0
381.2316459,18,38,6,0,0,1,0,0,CHOS,[M-H]-,382.2389224,-0.033401125,1,3439155.3,0,0,2859123,3492711.8,5480878.5,0,6579251,8543596,0,0,11698354
381.2411215,0,0,0,0,0,0,0,0,,,382.248398,0,1,0,0,0,0,0,0,0,0,0,0,0,2724020
381.262234,0,0,0,0,0,0,0,0,,,382.2695105,0,1,3970104,5140816,5435683,4978298.5,4051821.3,6305202,4168911,6946872.5,10100080,5668087,3588401.8,17410232
381.3374024,24,46,3,0,0,0,0,0,CHO,[M-H]-,382.3446789,0.042982105,1,0,0,0,0,0,0,0,6193221,7902584.5,0,0,16898248
381.3729215,0,0,0,0,0,0,0,0,,,382.380198,0,0,0,0,0,0,0,0,0,0,3323260.3,0,0,0
381.3738027,25,50,2,0,0,0,0,0,CHO,[M-H]-,382.3810791,0.004496188,1,16603210,3342690.3,2851125.5,31647380,4238210,9270720,3081445.5,19019852,37643644,0,0,59701456
382.2656656,0,0,0,0,0,0,0,0,,,383.2729421,0,1,0,0,0,0,0,0,0,0,0,0,0,3345789.8
382.3407627,23,46,3,0,1,0,0,0,CHO,[M-H]-,383.3480391,0.028856531,0,0,0,0,0,0,0,0,0,0,0,0,3900812.5
382.377179,24,50,2,0,1,0,0,0,CHO,[M-H]-,383.3844555,-0.05167382,0,4030693,0,0,8617859,0,2897464,0,4681973.5,8887787,0,0,14526867
382.8184376,0,0,0,0,0,0,0,0,,,383.8257141,0,0,0,0,0,0,0,0,0,0,0,4189778.8,2803817.5,0
382.8688956,0,0,0,0,0,0,0,0,,,383.8761721,0,0,0,0,0,0,0,0,0,0,0,7309918,6158963.5,0
382.9883954,0,0,0,0,0,0,0,0,,,383.9956719,0,1,4056385.5,0,0,0,0,0,0,0,0,0,0,0
383.1023199,0,0,0,0,0,0,0,0,,,384.1095964,0,1,0,0,3157579.8,0,0,0,0,0,0,0,0,0
383.1921986,16,32,10,0,0,0,0,0,CHO,[M-H]-,384.1994751,0.187902384,2,0,0,0,0,0,0,0,0,0,3615397.8,0,0
383.2066298,0,0,0,0,0,0,0,0,,,384.2139063,0,0,0,0,0,0,0,0,0,3721599.8,0,0,0,0
383.2075375,20,32,7,0,0,0,0,0,CHO,[M-H]-,384.214814,-0.027605364,1,37329252,36927112,31389276,3433544.5,4659405.5,25452186,2807377.8,40552832,40027716,0,0,38566452
383.2084351,0,0,0,0,0,0,0,0,,,384.2157115,0,1,0,3231367.8,0,0,0,0,0,0,0,0,0,0
383.2802905,22,40,5,0,0,0,0,0,CHO,[M-H]-,384.2875669,0.019419226,1,3244397,0,0,0,0,0,0,0,0,0,0,0
383.3167114,23,44,4,0,0,0,0,0,CHO,[M-H]-,384.3239879,-0.072771324,1,3758450.5,3200664.8,0,3308642.5,0,3227303.5,0,4567442,5419599.5,2698945.5,0,10953288
383.3521619,0,0,0,0,0,0,0,0,,,384.3594384,0,0,0,0,0,0,0,0,0,0,4130387.5,0,0,6019663.5
